"기준_년분기_코드","행정동_코드","행정동_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20224","11350624","중계4동","3030796","1399856","1630940","593202","326054","277043","458509","506537","869451","792958","605785","347548","351728","520254","412524","433191","428667","428151","426765","431648","440755","441620"
"20224","11350625","중계2?3동","4531908","2003800","2528108","951325","491591","532016","740396","700033","1116549","1283264","954228","507853","494601","689516","602447","649416","641673","643006","643262","640820","648731","665000"
"20224","11350630","상계1동","7490688","3482408","4008281","1344253","787533","903134","1082464","1220806","2152499","2049164","1510566","845033","845861","1250431","989635","1061767","1037079","1041944","1038122","1043727","1113474","1154572"
"20224","11350640","상계2동","10733187","4844434","5888752","1781857","1624957","1338381","1493066","1781120","2713805","2552423","2057183","1327027","1396217","2011901","1388434","1495671","1485579","1492103","1488687","1529444","1624082","1617620"
"20224","11350665","상계3?4동","8003551","3679995","4323558","949995","804704","866751","1116087","1447790","2818225","2054629","1618331","910001","941103","1413800","1065688","1129643","1106478","1108343","1106360","1102495","1205745","1244486"
"20224","11350670","상계5동","6399483","2889024","3510460","964346","753811","719566","881427","1106643","1973690","1762632","1275277","685227","712386","1088654","875308","909979","891336","891643","889624","890042","949316","977544"
"20224","11350695","상계6?7동","6343799","2768074","3575724","1145462","870135","876897","987202","1010310","1453791","1480141","1301137","842854","852963","1098245","768459","911143","912769","911731","913483","923288","899714","871669"
"20224","11350700","상계8동","996835","445249","551587","238511","90279","176363","158597","126718","206367","304732","206833","99833","95583","147765","142088","143692","141636","142098","141101","141146","142278","144884"
"20224","11350710","상계9동","1919568","830865","1088704","434669","203110","254185","270570","281770","475265","534088","397942","209112","206643","306703","265078","277096","271909","272674","271195","271235","274203","281255"
"20224","11350720","상계10동","1971859","872087","1099772","345440","276694","297557","292966","317408","441794","492832","396014","234874","246499","348323","253317","277330","272845","276840","274972","279966","295116","294792"
"20224","11380510","녹번동","6890850","3008724","3882126","922147","872149","1144340","1085212","1117993","1749007","2063893","1432169","712352","697103","1042099","943233","987946","974266","973138","969876","968960","996274","1020389"
"20224","11380520","불광1동","5483301","2458556","3024745","739107","675647","757770","818636","865693","1626446","1530982","1109366","596383","601334","896969","748267","785362","768275","768342","763825","766482","805844","825170"
"20224","11380530","불광2동","5713003","2658430","3054573","826689","746299","792711","835459","912809","1599037","1699794","1186252","604684","579630","862980","779662","820980","801046","796872","797580","797522","834617","864385"
"20224","11380551","갈현1동","7309825","3391450","3918376","996020","1197660","1104656","1039671","1136273","1835544","1814727","1491657","845592","865444","1303185","989220","1038484","1025315","1029415","1026943","1040422","1077610","1071638"
"20224","11380552","갈현2동","6250054","2809149","3440904","1162657","830681","846592","1015804","927368","1466955","1777552","1306111","672836","654816","985214","853525","897048","885772","884132","880700","883873","898569","919961"
"20224","11380560","구산동","5281160","2280201","3000958","1072936","602539","689120","786230","795961","1334374","1529249","1123886","573041","554802","794969","705212","762698","751055","746602","744997","740367","752900","782542"
"20224","11380570","대조동","10515959","4653860","5862100","1343249","1547079","1806846","1616517","1591991","2610278","2936307","2175359","1133964","1141802","1703820","1424705","1495533","1479781","1493710","1470475","1489770","1540323","1546367"
"20224","11380580","응암1동","5803670","2550226","3253444","987830","706506","1015592","1016348","817666","1259728","1763680","1168043","580118","577559","901247","813022","831229","817262","812649","811710","815831","848247","866741"
"20224","11380590","응암2동","3644206","1632414","2011791","747146","305087","614572","732223","481927","763250","1079480","741333","370368","373900","574577","504547","521965","505386","507719","500678","502940","542484","563036"
"20224","11380600","응암3동","8431867","3841896","4589972","1180268","1068353","1272745","1395735","1271636","2243129","2276900","1710620","935945","936371","1406582","1165452","1197560","1188703","1187176","1184351","1190138","1228034","1255905"
"20224","11380625","역촌동","12171331","5355555","6815777","1975138","1592181","1846507","1977261","1900071","2880173","3446403","2459667","1301573","1318074","1991048","1654567","1738095","1692425","1698602","1690117","1698039","1811774","1842281"
"20224","11380631","신사1동","6358275","2864826","3493449","1014550","792843","965450","1047076","976992","1561364","1897811","1314743","640092","626588","992262","886780","909670","883501","885279","876514","884129","941950","977231"
"20224","11380632","신사2동","3095377","1476248","1619129","550972","350171","443460","484225","455568","810981","844314","644347","340440","343264","511516","411495","443357","431335","427951","428806","426432","454993","482502"
"20224","11380640","증산동","3491002","1563777","1927224","538315","432851","548486","520518","554804","896027","1026419","726008","358403","355521","543535","481116","501032","491157","491072","486846","488368","509444","523082"
"20224","11380650","수색동","1658149","819252","838899","215437","212064","293717","274446","279968","382519","458816","361141","178560","177132","260700","221800","239100","237267","235686","235496","235519","236255","238825"
"20224","11380690","진관동","7345861","3343416","4002444","2039782","668464","790519","1298683","1007497","1540915","2137518","1552420","781363","760854","1116848","996858","1054079","1035916","1033167","1032668","1030663","1066397","1092971"
"20224","11410520","천연동","4183453","1935265","2248189","668399","533715","594846","727164","693155","966176","1082813","864072","509524","489682","692325","545037","604414","614348","614167","613067","600991","571017","565450"
"20224","11410555","북아현동","17582013","8495598","9086416","2269389","2667528","3719797","3662844","2603429","2659027","4113910","4021447","2544305","2491906","2543849","1866596","2633910","2766953","2798515","2788737","2704507","1972925","1916464"
"20224","11410565","충현동","10168702","4755042","5413659","1243338","1649419","1980903","1913450","1577533","1804060","2153508","2249510","1516290","1518748","1654262","1076385","1499599","1570462","1568719","1571805","1510131","1223133","1224853"
"20224","11410585","신촌동","11140918","4608905","6532014","1106538","5290357","1762038","1045145","872231","1064610","2361906","2098083","1509861","1560616","2211461","1398992","1544037","1579478","1588461","1598539","1632775","1650860","1546770"
"20224","11410615","연희동","8421444","3883211","4538234","1064031","1948866","1366542","1323105","1137670","1581229","2283786","1790400","975580","964139","1332552","1074988","1195497","1192963","1187433","1192198","1185511","1221746","1246098"
"20224","11410620","홍제1동","6230808","2695630","3535178","969212","792448","808008","941143","1002360","1717638","1729016","1287679","680145","679295","1004862","849809","894025","879524","879474","877360","880257","906599","913568"
"20224","11410640","홍제3동","4130096","1899639","2230458","649527","483681","559144","603119","673114","1161511","1082082","837154","466249","481668","703741","559203","587656","581078","587810","586719","588954","593716","604164"
"20224","11410655","홍제2동","2597092","1145416","1451677","405587","286778","373453","400856","433482","696937","759425","493079","255687","274545","441734","372620","371007","359342","358972","358211","361527","387645","400390"
"20224","11410660","홍은1동","3755371","1674573","2080799","548715","427815","510480","531357","649886","1087119","1055182","768837","397834","399534","615871","518114","529187","514758","515094","517181","516858","569065","593229"
"20224","11410685","홍은2동","4494815","2039578","2455239","752590","787963","600987","627052","669905","1056318","1203637","976676","537097","521214","688400","567790","645781","643484","636715","646051","633065","634893","654827"
"20224","11410690","남가좌1동","1198511","552481","646031","285323","107448","183309","227914","160128","234389","298480","239616","140260","150247","215135","154773","168466","167591","169016","168599","169227","179010","176602"
"20224","11410700","남가좌2동","6141530","2753310","3388219","1038584","1430710","844255","857183","800437","1170363","1621323","1255764","732327","724803","1004393","802920","892648","893417","893824","887928","850519","854765","868428"
"20224","11410710","북가좌1동","3068844","1386481","1682364","645246","296296","409067","530375","461272","726590","867830","627788","323284","325685","497703","426555","438361","432032","427583","425369","428916","451146","465437"
"20224","11410720","북가좌2동","11842662","5325465","6517196","2041242","1541462","1744366","1980468","1731968","2803155","3422603","2435665","1251648","1244921","1882624","1605201","1701778","1667325","1659988","1655655","1644343","1732149","1781422"
"20224","11440555","아현동","6026412","2675195","3351218","1095835","754277","1174762","1093275","848489","1059775","1367481","1315812","821892","817894","997604","705731","889090","908347","903777","899702","887585","773062","764850"
"20224","11440565","공덕동","14866522","6857719","8008804","2013298","2139561","2849435","2620408","2266566","2977254","3872646","3167329","1852231","1809158","2345753","1819406","2155875","2175542","2178631","2161070","2139008","2017859","2038538"
"20224","11440585","도화동","3505609","1630154","1875454","405340","483741","721027","625992","526422","743084","856746","695229","436336","438919","632306","446071","497927","502000","501850","501763","504295","508512","489262"
"20224","11440590","용강동","5949238","2787840","3161399","1132650","639255","1026606","1159580","846184","1144964","1499277","1229390","730863","728598","1023760","737352","856988","865393","859980","864373","856608","828658","817238"
"20224","11440600","대흥동","8040962","3725854","4315108","1040553","2500636","1327349","1109047","896385","1166991","1892044","1663148","1040221","1047233","1403605","994708","1155282","1177916","1174730","1165429","1155103","1117496","1095005"
"20224","11440610","염리동","5030875","2249364","2781511","902372","689151","889127","998430","691284","860513","1355430","1043654","583586","576878","809153","662174","723530","727635","725095","724340","717806","705153","707317"
"20224","11440630","신수동","5204926","2472521","2732405","867920","881293","830075","885469","736027","1004141","1371452","1090046","615891","608835","855100","663602","744398","746530","741092","737377","734323","742709","758498"
