"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"마포구","학원","19996","바른번역학원","서울특별시 마포구 어울마당로 26",", 제일빌딩 5층 (당인동)","국제화","국제","번역(성인),","번역(성인)","140","40","","N","N","121180","개원","20080312","","99991231","20080312","20231018"
"마포구","교습소","2000022671","아랑피아노교습소","서울특별시 마포구 월드컵북로 260","제1상가204호(성산동, 성산시영아파트(대우))","예능(대)","예능(중)","바이엘(초급)","음악","25","5","바이엘(초급):120000, 체르니100(초급):130000, 체르니30(중급):140000, 체르니40(중급):150000, 체르니50(고급):160000","N","N","03935","개원","19980808","","99991231","19980808","20231018"
"마포구","교습소","2000022718","비엔나숲음악교습소","서울특별시 마포구 서강로 97","삼성프라자405호 (창전동)","예능(대)","예능(중)","초급(바이엘)","음악","20","4","","Y","N","04064","개원","19990723","","99991231","20021011","20231018"
"마포구","교습소","2000023532","중앙서예교습소","서울특별시 마포구 독막로 174","4층 일부(구수동)","기타(대)","기타(중)","","서예","1","0","","N","N","04087","개원","19850708","","99991231","19850708","20231018"
"마포구","교습소","2000023645","명음피아노교습소","서울특별시 마포구 도화2길 63","1층일부 (도화동)","예능(대)","예능(중)","","음악","10","5","","N","N","04171","개원","19860726","","99991231","19860726","20231018"
"마포구","교습소","2000023681","다솔피아노교습소","서울특별시 마포구 도화2안길 12","1층(도화동)","예능(대)","예능(중)","초급음악","음악","7","5","","N","N","04172","개원","20020429","","99991231","20020429","20231018"
"마포구","교습소","2000023686","마포주산교습소","서울특별시 마포구 도화2길 59","(도화동)","기타(대)","기타(중)","주산(고급부)","항공","49","8","","Y","N","04171","개원","19940202","20111210","20111223","19940202","20231018"
"마포구","교습소","2000023806","미술나라창조세상미술교습소","서울특별시 마포구 포은로 142","1층일부 (망원동)","예능(대)","예능(중)","초급미술","미술","27","9","","N","N","03964","개원","19980618","","99991231","20090803","20231018"
"마포구","교습소","2000023837","성산유진음악교습소","서울특별시 마포구 월드컵로7길 28",", 1층 (합정동)","예능(대)","예능(중)","","음악","28","7","초급:140000, 중급:150000, 고급1:160000, 고급2:170000","Y","N","04022","개원","19890116","","99991231","19890116","20231018"
"마포구","교습소","2000024131","서교피아노교습소","서울특별시 마포구 와우산로23길 18-5","","예능(대)","예능(중)","기초(바이엘)","음악","13","4","","N","N","04054","개원","19820119","","99991231","19820119","20231018"
"마포구","교습소","2000024601","관서피아노교습소","서울특별시 마포구 마포대로19길12","4층 (아현동)","예능(대)","예능(중)","초급피아노","음악","6","4","","N","N","04117","개원","19920928","","99991231","19920928","20231018"
"마포구","교습소","2000024927","샤인음악교습소","서울특별시 마포구 숭문길 28","2층 (염리동)","예능(대)","예능(중)","피아노초급","음악","16","4","피아노초급:100000, 피아노중급:110000, 피아노고급1:120000, 피아노고급2:130000","Y","N","04138","개원","19971120","","99991231","19971120","20231029"
"마포구","교습소","2000025132","합정서예교습소","서울특별시 마포구 독막로 4","","기타(대)","기타(중)","서예(초급)","서예","9","9","서예(초급):170000","N","N","04071","개원","19820407","","99991231","19820407","20231018"
"마포구","교습소","2000025888","이레피아노교습소","서울특별시 마포구 백범로1길 76","1층 (노고산동)","예능(대)","예능(중)","초급피아노","음악","15","5","초급피아노:110000, 중급피아노:120000, 고급피아노:130000","Y","N","121806","개원","19841019","","99991231","19841019","20231018"
"마포구","교습소","2000026682","제이와이음악교습소","서울특별시 마포구 마포대로11길 44","2층 (공덕동)","예능(대)","예능(중)","피아노<바이엘>","음악","32","4","","N","N","04132","개원","19840412","","99991231","19840412","20231018"
"마포구","교습소","2000026889","라야미술교습소","서울특별시 마포구 연남로11길 60",", 1층 (성산동)","예능(대)","예능(중)","미술(초급)","미술","51","9","","N","N","03974","개원","19970304","","99991231","19970304","20231206"
"마포구","교습소","2000027321","여산서예교습소","서울특별시 마포구 월드컵북로 230","4층10호 (중동)","기타(대)","기타(중)","서예","기계","6","3","서예:100000, 서예:90000","Y","N","03941","개원","19930316","","99991231","19930316","20231018"
"마포구","교습소","2000027551","윤경미술교습소","서울특별시 마포구 도화4길 76",", 1층일부 (도화동)","예능(대)","예능(중)","초급","미술","16","7","초급:100000, 중급:120000","N","N","04171","개원","19940204","","99991231","19940204","20231018"
"마포구","교습소","2000029841","이화윤피아노교습소","서울특별시 마포구 숭문길 106",", 상록아파트상가 205호 (염리동, 상록아파트)","예능(대)","예능(중)","초급음악","음악","12","5","","Y","N","04127","개원","20000329","","99991231","20000329","20231018"
"마포구","학원","20157","아나레슨학원","서울특별시 마포구 서강로136",", 아이비스타워 5층","직업기술","","방송,","","41","40","","Y","N","121140","개원","20080314","20200711","20210811","20080314","20231018"
"마포구","학원","20158","홍대입구역민병철어학원","서울특별시 마포구 양화로 156",", 2층(211-1,212,213호일부),3층(307호) (동교동, LG팰리스빌딩)","국제화","국제","어학(성인),","어학(성인)","177","169","","Y","N","04050","개원","20080326","","99991231","20080326","20231018"
"마포구","학원","20183","투스독서실","서울특별시 마포구 모래내로7길 62",", 3층 (성산동)","독서실","독서","독서실(유아/초?중?고),","독서실(유아/초?중?고)","100","100","","N","N","03946","개원","20080326","","99991231","20080326","20231018"
"마포구","학원","20184","센텀초등전문2관학원","서울특별시 마포구 성미산로 41","3층 (성산동)","입시.검정 및 보습","보통교과","보습","보습","45","65","","Y","N","121846","개원","20080325","","99991231","20080325","20231206"
"마포구","교습소","20315","이화리체음악교습소","서울특별시 마포구 새창로 52","도화동현대아파트 상가12동2층203호 (도화동)","예능(대)","예능(중)","피아노초급","음악","15","6","","N","N","04182","개원","20080408","","99991231","20080424","20231018"
"마포구","교습소","20505","창의와논리영어교습소","서울특별시 마포구 망원로 39",", 노블캐슬 2층 201호 (망원동)","입시.검정 및 보습","보통교과","초등영어","보습","12","6","초등영어:200000, 중등영어:250000, 고등영어:350000","Y","N","03958","개원","20080416","","99991231","20080416","20231018"
"마포구","교습소","20529","우리아이피아노교습소","서울특별시 마포구 마포대로7길 12","래미안공덕3차상가동3층303호 (공덕동)","예능(대)","예능(중)","초급(바이엘)","음악","21","5","","Y","N","04142","개원","20080423","","99991231","20080423","20231018"
"마포구","학원","20727","청담클루빌영수전문학원","서울특별시 마포구 굴레방로 11-1","3층 일부303,304호(아현동)","입시.검정 및 보습","보통교과","보습,","보습","120","70","","Y","N","04117","개원","20080502","","99991231","20080502","20231018"
"마포구","학원","20728","원리탐구학원","서울특별시 마포구 월드컵로36길 50","2층일부좌측203,204호 (성산동)","입시.검정 및 보습","보통교과","보습,","보습","6","50","","N","N","121845","개원","20080502","","99991231","20080502","20231018"
"마포구","학원","20729","케이엠씨홍대실용음악학원","서울특별시 마포구 동교로 181",", (2,4,5층) (동교동)","기예(대)","기예(중)","실용음악(성악),","실용음악(성악)","771","90","","Y","N","121819","개원","20080513","","99991231","20080513","20231018"
"마포구","학원","20794","신촌독서실","서울특별시 마포구 신촌로12가길 29",", 2층,3층 (노고산동)","독서실","독서","독서실(일반인),","독서실(일반인)","89","89","","Y","N","121807","개원","20080506","","99991231","20080506","20231018"
"마포구","학원","20922","엠엘피학원","서울특별시 마포구 월드컵북로 323",", 2층 (상암동,제일라아트홀)","국제화","외국어","실용외국어(유아/초?중?고),","실용외국어(유아/초?중?고)","36","100","","N","N","121830","개원","20080527","","99991231","20080527","20231018"
"마포구","교습소","20975","한우리독서토론논술국어교습소","서울특별시 마포구 마포대로11길 21",", 5층 (공덕동)","입시.검정 및 보습","보통교과","초등","보습","6","2","","Y","N","04142","개원","20080612","","99991231","20080612","20231018"
"마포구","교습소","21158","하은음악교습소","서울특별시 마포구 월드컵북로47길 8","상암월드컵아파트1단지상가2층205호 (상암동)","예능(대)","예능(중)","초급피아노","음악","15","7","","Y","N","03913","개원","20080610","","99991231","20080610","20231018"
"마포구","학원","21159","홍잼실용음악학원","서울특별시 마포구 와우산로 76",", 3층,4층,5층 (서교동)","기예(대)","기예(중)","실용음악(성악)","실용음악(성악)","360","80","","Y","N","121837","개원","20080617","","99991231","20080617","20231105"
"마포구","학원","21329","청담에이프릴어학원","서울특별시 마포구 월드컵북로 99",", 성산빌딩, 2층 (성산동)","국제화","외국어","실용외국어(유아/초?중?고),","실용외국어(유아/초?중?고)","195","90","","Y","N","03966","개원","20080711","","99991231","20080711","20231018"
